Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2016,CA,California,Burbank,City,BRFSS,Prevention,608954,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,37.4,36.5,38.3,,,"103,340","(34.1879799605, -118.323429032)",PREVENT,COREW,608954,,Core preventive services for older women
2016,CA,California,Clovis,City,BRFSS,Prevention,614218,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,32.6,31.5,33.8,,,"95,631","(36.8289400179, -119.68665285)",PREVENT,COREW,614218,,Core preventive services for older women
2016,CA,California,Chino Hills,City,BRFSS,Prevention,613214,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,34.3,33.1,35.5,,,"74,799","(33.950774546, -117.725326968)",PREVENT,COREW,613214,,Core preventive services for older women
2016,CA,California,Apple Valley,City,BRFSS,Prevention,602364,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,30.3,28.8,31.9,,,"69,135","(34.5315984948, -117.211012664)",PREVENT,COREW,602364,,Core preventive services for older women
2016,CA,California,Hayward,City,BRFSS,Prevention,633000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,31.5,30.7,32.3,,,"144,186","(37.6329591551, -122.077051051)",PREVENT,COREM,633000,,Core preventive services for older men
2016,CA,California,Escondido,City,BRFSS,Prevention,622804,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,29.7,28.7,30.6,,,"143,911","(33.1346952955, -117.072122618)",PREVENT,COREW,622804,,Core preventive services for older women
2016,CA,California,El Cajon,City,BRFSS,Prevention,621712,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,29.3,28.3,30.3,,,"99,478","(32.8016581921, -116.960483614)",PREVENT,COREW,621712,,Core preventive services for older women
2016,CA,California,Fresno,City,BRFSS,Prevention,627000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,31.9,31.3,32.4,,,"494,665","(36.7826786711, -119.794126569)",PREVENT,COREM,627000,,Core preventive services for older men
2016,CA,California,Fullerton,City,BRFSS,Prevention,628000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,33.1,32.1,34.2,,,"135,161","(33.8840378013, -117.927850895)",PREVENT,COREW,628000,,Core preventive services for older women
2016,CA,California,Folsom,City,BRFSS,Prevention,624638,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,33.3,31.7,35.1,,,"72,203","(38.6750494328, -121.147605753)",PREVENT,COREW,624638,,Core preventive services for older women
2016,CA,California,Fontana,City,BRFSS,Prevention,624680,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,24.4,23.7,25.2,,,"196,069","(34.0974227833, -117.459241285)",PREVENT,COREM,624680,,Core preventive services for older men
2016,CA,California,Glendale,City,BRFSS,Prevention,630000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,36.6,35.9,37.4,,,"191,719","(34.181889373, -118.24676666)",PREVENT,COREW,630000,,Core preventive services for older women
2016,CA,California,Elk Grove,City,BRFSS,Prevention,622020,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,31.8,30.8,32.8,,,"153,015","(38.4159992006, -121.384137762)",PREVENT,COREM,622020,,Core preventive services for older men
2016,CA,California,Garden Grove,City,BRFSS,Prevention,629000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,34.4,33.6,35.3,,,"170,883","(33.7786940635, -117.960111162)",PREVENT,COREM,629000,,Core preventive services for older men
2016,CA,California,El Monte,City,BRFSS,Prevention,622230,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,26.8,26.1,27.6,,,"113,475","(34.073919653, -118.029071951)",PREVENT,COREW,622230,,Core preventive services for older women
2016,CA,California,Fremont,City,BRFSS,Prevention,626000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,36.4,35.6,37.2,,,"214,089","(37.5278685405, -121.984121512)",PREVENT,COREM,626000,,Core preventive services for older men
2016,CA,California,Hawthorne,City,BRFSS,Prevention,632548,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,24.4,23.4,25.3,,,"84,293","(33.914667701, -118.347667728)",PREVENT,COREM,632548,,Core preventive services for older men
2016,CA,California,Fairfield,City,BRFSS,Prevention,623182,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,34.1,32.9,35.4,,,"105,321","(38.2558446343, -122.039303253)",PREVENT,COREM,623182,,Core preventive services for older men
2016,CA,California,Glendale,City,BRFSS,Prevention,630000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,31.4,30.7,32.1,,,"191,719","(34.181889373, -118.24676666)",PREVENT,COREM,630000,,Core preventive services for older men
2016,CA,California,El Cajon,City,BRFSS,Prevention,621712,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,26.8,25.6,28,,,"99,478","(32.8016581921, -116.960483614)",PREVENT,COREM,621712,,Core preventive services for older men
2016,CA,California,Folsom,City,BRFSS,Prevention,624638,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,37.1,35.3,39,,,"72,203","(38.6750494328, -121.147605753)",PREVENT,COREM,624638,,Core preventive services for older men
2016,CA,California,Fairfield,City,BRFSS,Prevention,623182,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,34.1,33.1,35.1,,,"105,321","(38.2558446343, -122.039303253)",PREVENT,COREW,623182,,Core preventive services for older women
2016,CA,California,El Monte,City,BRFSS,Prevention,622230,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,21,20.3,21.7,,,"113,475","(34.073919653, -118.029071951)",PREVENT,COREM,622230,,Core preventive services for older men
2016,CA,California,Fontana,City,BRFSS,Prevention,624680,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,26.3,25.7,27,,,"196,069","(34.0974227833, -117.459241285)",PREVENT,COREW,624680,,Core preventive services for older women
2016,CA,California,Fullerton,City,BRFSS,Prevention,628000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,40.2,38.9,41.4,,,"135,161","(33.8840378013, -117.927850895)",PREVENT,COREM,628000,,Core preventive services for older men
2016,CA,California,Garden Grove,City,BRFSS,Prevention,629000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,29.2,28.6,29.9,,,"170,883","(33.7786940635, -117.960111162)",PREVENT,COREW,629000,,Core preventive services for older women
2016,CA,California,Elk Grove,City,BRFSS,Prevention,622020,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,29.4,28.6,30.2,,,"153,015","(38.4159992006, -121.384137762)",PREVENT,COREW,622020,,Core preventive services for older women
2016,CA,California,Hawthorne,City,BRFSS,Prevention,632548,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,30.5,29.7,31.4,,,"84,293","(33.914667701, -118.347667728)",PREVENT,COREW,632548,,Core preventive services for older women
2016,CA,California,Escondido,City,BRFSS,Prevention,622804,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,26.9,26,27.9,,,"143,911","(33.1346952955, -117.072122618)",PREVENT,COREM,622804,,Core preventive services for older men
2016,CA,California,Hayward,City,BRFSS,Prevention,633000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,31.1,30.4,31.7,,,"144,186","(37.6329591551, -122.077051051)",PREVENT,COREW,633000,,Core preventive services for older women
2016,CA,California,Fresno,City,BRFSS,Prevention,627000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,27.5,27,28,,,"494,665","(36.7826786711, -119.794126569)",PREVENT,COREW,627000,,Core preventive services for older women
2016,CA,California,Fremont,City,BRFSS,Prevention,626000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,36.6,36.1,37.3,,,"214,089","(37.5278685405, -121.984121512)",PREVENT,COREW,626000,,Core preventive services for older women
2016,CA,California,Hemet,City,BRFSS,Prevention,633182,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,29.7,28.2,31.1,,,"78,657","(33.7352277311, -116.994605005)",PREVENT,COREM,633182,,Core preventive services for older men
2016,CA,California,Hemet,City,BRFSS,Prevention,633182,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,29,27.8,30.1,,,"78,657","(33.7352277311, -116.994605005)",PREVENT,COREW,633182,,Core preventive services for older women
2016,CA,California,Hesperia,City,BRFSS,Prevention,633434,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,25.5,24.2,26.8,,,"90,173","(34.3973476773, -117.314392219)",PREVENT,COREM,633434,,Core preventive services for older men
2016,CA,California,Inglewood,City,BRFSS,Prevention,636546,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,29.9,29,30.7,,,"109,673","(33.9565748018, -118.344444926)",PREVENT,COREW,636546,,Core preventive services for older women
2016,CA,California,Lancaster,City,BRFSS,Prevention,640130,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,31.1,30.4,31.9,,,"156,633","(34.6934347017, -118.175306356)",PREVENT,COREW,640130,,Core preventive services for older women
2016,CA,California,Lancaster,City,BRFSS,Prevention,640130,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,25.9,25.1,26.7,,,"156,633","(34.6934347017, -118.175306356)",PREVENT,COREM,640130,,Core preventive services for older men
2016,CA,California,Indio,City,BRFSS,Prevention,636448,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,30.7,29.4,32,,,"76,036","(33.7298067837, -116.237258141)",PREVENT,COREW,636448,,Core preventive services for older women
