,Year,StateAbbr,CityName,GeographicLevel,UniqueID,Measure,DataValue,LowConfidenceLimit,HighConfidenceLimit,PopulationCount,GeoLocation,MeasureId,CityFIPS,ShortQuestionText,lats,longs,top5state,geometry
80,2016,CA,Chino Hills,City,613214,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",34.3,33.1,35.5,74799,"['33.950774546', ' -117.725326968']",COREW,613214,Core preventive services for older women,33.950774546,-117.725326968,yes,POINT (33.950774546 -117.725326968)
81,2016,CA,Apple Valley,City,602364,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",30.3,28.8,31.9,69135,"['34.5315984948', ' -117.211012664']",COREW,602364,Core preventive services for older women,34.5315984948,-117.211012664,yes,POINT (34.5315984948 -117.211012664)
82,2016,CA,Hayward,City,633000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",31.5,30.7,32.3,144186,"['37.6329591551', ' -122.077051051']",COREM,633000,Core preventive services for older men,37.6329591551,-122.077051051,yes,POINT (37.6329591551 -122.077051051)
83,2016,CA,Escondido,City,622804,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",29.7,28.7,30.6,143911,"['33.1346952955', ' -117.072122618']",COREW,622804,Core preventive services for older women,33.1346952955,-117.072122618,yes,POINT (33.1346952955 -117.072122618)
84,2016,CA,El Cajon,City,621712,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",29.3,28.3,30.3,99478,"['32.8016581921', ' -116.960483614']",COREW,621712,Core preventive services for older women,32.8016581921,-116.960483614,yes,POINT (32.8016581921 -116.960483614)
85,2016,CA,Fresno,City,627000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",31.9,31.3,32.4,494665,"['36.7826786711', ' -119.794126569']",COREM,627000,Core preventive services for older men,36.7826786711,-119.794126569,yes,POINT (36.7826786711 -119.794126569)
86,2016,CA,Fullerton,City,628000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",33.1,32.1,34.2,135161,"['33.8840378013', ' -117.927850895']",COREW,628000,Core preventive services for older women,33.8840378013,-117.927850895,yes,POINT (33.8840378013 -117.927850895)
87,2016,CA,Folsom,City,624638,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",33.3,31.7,35.1,72203,"['38.6750494328', ' -121.147605753']",COREW,624638,Core preventive services for older women,38.6750494328,-121.147605753,yes,POINT (38.6750494328 -121.147605753)
88,2016,CA,Fontana,City,624680,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",24.4,23.7,25.2,196069,"['34.0974227833', ' -117.459241285']",COREM,624680,Core preventive services for older men,34.0974227833,-117.459241285,yes,POINT (34.0974227833 -117.459241285)
89,2016,CA,Glendale,City,630000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",36.6,35.9,37.4,191719,"['34.181889373', ' -118.24676666']",COREW,630000,Core preventive services for older women,34.181889373,-118.24676666,yes,POINT (34.181889373 -118.24676666)
90,2016,CA,Elk Grove,City,622020,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",31.8,30.8,32.8,153015,"['38.4159992006', ' -121.384137762']",COREM,622020,Core preventive services for older men,38.4159992006,-121.384137762,yes,POINT (38.4159992006 -121.384137762)
91,2016,CA,Garden Grove,City,629000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",34.4,33.6,35.3,170883,"['33.7786940635', ' -117.960111162']",COREM,629000,Core preventive services for older men,33.7786940635,-117.960111162,yes,POINT (33.7786940635 -117.960111162)
92,2016,CA,El Monte,City,622230,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",26.8,26.1,27.6,113475,"['34.073919653', ' -118.029071951']",COREW,622230,Core preventive services for older women,34.073919653,-118.029071951,yes,POINT (34.073919653 -118.029071951)
93,2016,CA,Fremont,City,626000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",36.4,35.6,37.2,214089,"['37.5278685405', ' -121.984121512']",COREM,626000,Core preventive services for older men,37.5278685405,-121.984121512,yes,POINT (37.5278685405 -121.984121512)
94,2016,CA,Hawthorne,City,632548,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",24.4,23.4,25.3,84293,"['33.914667701', ' -118.347667728']",COREM,632548,Core preventive services for older men,33.914667701,-118.347667728,yes,POINT (33.914667701 -118.347667728)
95,2016,CA,Fairfield,City,623182,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",34.1,32.9,35.4,105321,"['38.2558446343', ' -122.039303253']",COREM,623182,Core preventive services for older men,38.2558446343,-122.039303253,yes,POINT (38.2558446343 -122.039303253)
96,2016,CA,Glendale,City,630000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",31.4,30.7,32.1,191719,"['34.181889373', ' -118.24676666']",COREM,630000,Core preventive services for older men,34.181889373,-118.24676666,yes,POINT (34.181889373 -118.24676666)
97,2016,CA,El Cajon,City,621712,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",26.8,25.6,28.0,99478,"['32.8016581921', ' -116.960483614']",COREM,621712,Core preventive services for older men,32.8016581921,-116.960483614,yes,POINT (32.8016581921 -116.960483614)
98,2016,CA,Folsom,City,624638,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",37.1,35.3,39.0,72203,"['38.6750494328', ' -121.147605753']",COREM,624638,Core preventive services for older men,38.6750494328,-121.147605753,yes,POINT (38.6750494328 -121.147605753)
99,2016,CA,Fairfield,City,623182,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",34.1,33.1,35.1,105321,"['38.2558446343', ' -122.039303253']",COREW,623182,Core preventive services for older women,38.2558446343,-122.039303253,yes,POINT (38.2558446343 -122.039303253)
100,2016,CA,El Monte,City,622230,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",21.0,20.3,21.7,113475,"['34.073919653', ' -118.029071951']",COREM,622230,Core preventive services for older men,34.073919653,-118.029071951,yes,POINT (34.073919653 -118.029071951)
101,2016,CA,Fontana,City,624680,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",26.3,25.7,27.0,196069,"['34.0974227833', ' -117.459241285']",COREW,624680,Core preventive services for older women,34.0974227833,-117.459241285,yes,POINT (34.0974227833 -117.459241285)
102,2016,CA,Fullerton,City,628000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",40.2,38.9,41.4,135161,"['33.8840378013', ' -117.927850895']",COREM,628000,Core preventive services for older men,33.8840378013,-117.927850895,yes,POINT (33.8840378013 -117.927850895)
103,2016,CA,Garden Grove,City,629000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",29.2,28.6,29.9,170883,"['33.7786940635', ' -117.960111162']",COREW,629000,Core preventive services for older women,33.7786940635,-117.960111162,yes,POINT (33.7786940635 -117.960111162)
104,2016,CA,Elk Grove,City,622020,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",29.4,28.6,30.2,153015,"['38.4159992006', ' -121.384137762']",COREW,622020,Core preventive services for older women,38.4159992006,-121.384137762,yes,POINT (38.4159992006 -121.384137762)
105,2016,CA,Hawthorne,City,632548,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",30.5,29.7,31.4,84293,"['33.914667701', ' -118.347667728']",COREW,632548,Core preventive services for older women,33.914667701,-118.347667728,yes,POINT (33.914667701 -118.347667728)
106,2016,CA,Escondido,City,622804,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",26.9,26.0,27.9,143911,"['33.1346952955', ' -117.072122618']",COREM,622804,Core preventive services for older men,33.1346952955,-117.072122618,yes,POINT (33.1346952955 -117.072122618)
107,2016,CA,Hayward,City,633000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",31.1,30.4,31.7,144186,"['37.6329591551', ' -122.077051051']",COREW,633000,Core preventive services for older women,37.6329591551,-122.077051051,yes,POINT (37.6329591551 -122.077051051)
108,2016,CA,Fresno,City,627000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",27.5,27.0,28.0,494665,"['36.7826786711', ' -119.794126569']",COREW,627000,Core preventive services for older women,36.7826786711,-119.794126569,yes,POINT (36.7826786711 -119.794126569)
109,2016,CA,Fremont,City,626000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",36.6,36.1,37.3,214089,"['37.5278685405', ' -121.984121512']",COREW,626000,Core preventive services for older women,37.5278685405,-121.984121512,yes,POINT (37.5278685405 -121.984121512)
110,2016,CA,Hemet,City,633182,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",29.7,28.2,31.1,78657,"['33.7352277311', ' -116.994605005']",COREM,633182,Core preventive services for older men,33.7352277311,-116.994605005,yes,POINT (33.7352277311 -116.994605005)
111,2016,CA,Hemet,City,633182,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",29.0,27.8,30.1,78657,"['33.7352277311', ' -116.994605005']",COREW,633182,Core preventive services for older women,33.7352277311,-116.994605005,yes,POINT (33.7352277311 -116.994605005)
112,2016,CA,Hesperia,City,633434,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",25.5,24.2,26.8,90173,"['34.3973476773', ' -117.314392219']",COREM,633434,Core preventive services for older men,34.3973476773,-117.314392219,yes,POINT (34.3973476773 -117.314392219)
113,2016,CA,Inglewood,City,636546,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",29.9,29.0,30.7,109673,"['33.9565748018', ' -118.344444926']",COREW,636546,Core preventive services for older women,33.9565748018,-118.344444926,yes,POINT (33.9565748018 -118.344444926)
114,2016,CA,Lancaster,City,640130,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",31.1,30.4,31.9,156633,"['34.6934347017', ' -118.175306356']",COREW,640130,Core preventive services for older women,34.6934347017,-118.175306356,yes,POINT (34.6934347017 -118.175306356)
